"id","voting_area_id","candidate_id","amount","created_at","updated_at","fixed_amount"
662,1,662,14,"2018-11-02 11:42:13.51453","2018-11-02 11:42:13.51453",
663,1,663,3,"2018-11-02 11:42:13.519094","2018-11-02 11:42:13.519094",
664,1,664,4,"2018-11-02 11:42:13.523365","2018-11-02 11:42:13.523365",
665,1,665,38,"2018-11-02 11:42:13.528703","2018-11-02 11:42:13.528703",
666,1,666,3,"2018-11-02 11:42:13.533471","2018-11-02 11:42:13.533471",
667,1,667,3,"2018-11-02 11:42:13.538545","2018-11-02 11:42:13.538545",
668,1,668,4,"2018-11-02 11:42:13.545223","2018-11-02 11:42:13.545223",
669,1,669,2,"2018-11-02 11:42:13.550851","2018-11-02 11:42:13.550851",
670,1,670,18,"2018-11-02 11:42:13.555616","2018-11-02 11:42:13.555616",
671,1,671,2,"2018-11-02 11:42:13.560497","2018-11-02 11:42:13.560497",
672,1,672,2,"2018-11-02 11:42:13.565821","2018-11-02 11:42:13.565821",
673,1,673,3,"2018-11-02 11:42:13.571167","2018-11-02 11:42:13.571167",
674,1,674,1,"2018-11-02 11:42:13.576405","2018-11-02 11:42:13.576405",
675,1,675,8,"2018-11-02 11:42:13.582624","2018-11-02 11:42:13.582624",
676,1,676,5,"2018-11-02 11:42:13.588104","2018-11-02 11:42:13.588104",
677,1,677,11,"2018-11-02 11:42:13.594825","2018-11-02 11:42:13.594825",
678,1,678,6,"2018-11-02 11:42:13.600492","2018-11-02 11:42:13.600492",
679,1,679,6,"2018-11-02 11:42:13.606241","2018-11-02 11:42:13.606241",
680,1,680,3,"2018-11-02 11:42:13.611617","2018-11-02 11:42:13.611617",
681,1,681,7,"2018-11-02 11:42:13.617184","2018-11-02 11:42:13.617184",
682,1,682,2,"2018-11-02 11:42:13.622488","2018-11-02 11:42:13.622488",
683,1,683,2,"2018-11-02 11:42:13.628101","2018-11-02 11:42:13.628101",
684,1,684,1,"2018-11-02 11:42:13.633096","2018-11-02 11:42:13.633096",
685,1,685,8,"2018-11-02 11:42:13.638277","2018-11-02 11:42:13.638277",
686,1,686,2,"2018-11-02 11:42:13.643222","2018-11-02 11:42:13.643222",
687,1,687,2,"2018-11-02 11:42:13.648157","2018-11-02 11:42:13.648157",
688,1,688,0,"2018-11-02 11:42:13.652865","2018-11-02 11:42:13.652865",
689,1,689,0,"2018-11-02 11:42:13.65869","2018-11-02 11:42:13.65869",
690,1,690,13,"2018-11-02 11:42:13.665687","2018-11-02 11:42:13.665687",
691,1,691,2,"2018-11-02 11:42:13.671261","2018-11-02 11:42:13.671261",
692,1,692,7,"2018-11-02 11:42:13.675152","2018-11-02 11:42:13.675152",
693,1,693,3,"2018-11-02 11:42:13.679358","2018-11-02 11:42:13.679358",
694,1,694,1,"2018-11-02 11:42:13.683654","2018-11-02 11:42:13.683654",
695,1,695,10,"2018-11-02 11:42:13.688567","2018-11-02 11:42:13.688567",
696,1,696,0,"2018-11-02 11:42:13.696171","2018-11-02 11:42:13.696171",
697,1,697,1,"2018-11-02 11:42:13.700589","2018-11-02 11:42:13.700589",
698,1,698,14,"2018-11-02 11:42:13.704826","2018-11-02 11:42:13.704826",
699,1,699,2,"2018-11-02 11:42:13.709477","2018-11-02 11:42:13.709477",
700,1,700,5,"2018-11-02 11:42:13.714578","2018-11-02 11:42:13.714578",
701,1,701,3,"2018-11-02 11:42:13.719312","2018-11-02 11:42:13.719312",
702,1,702,3,"2018-11-02 11:42:13.723601","2018-11-02 11:42:13.723601",
703,1,703,5,"2018-11-02 11:42:13.727758","2018-11-02 11:42:13.727758",
704,1,704,0,"2018-11-02 11:42:13.732378","2018-11-02 11:42:13.732378",
705,1,705,0,"2018-11-02 11:42:13.736969","2018-11-02 11:42:13.736969",
706,1,706,5,"2018-11-02 11:42:13.742336","2018-11-02 11:42:13.742336",
707,1,707,9,"2018-11-02 11:42:13.748034","2018-11-02 11:42:13.748034",
708,1,708,0,"2018-11-02 11:42:13.753305","2018-11-02 11:42:13.753305",
709,1,709,2,"2018-11-02 11:42:13.758571","2018-11-02 11:42:13.758571",
710,1,710,10,"2018-11-02 11:42:13.763109","2018-11-02 11:42:13.763109",
711,1,711,3,"2018-11-02 11:42:13.767768","2018-11-02 11:42:13.767768",
712,1,712,3,"2018-11-02 11:42:13.772796","2018-11-02 11:42:13.772796",
713,1,713,0,"2018-11-02 11:42:13.777157","2018-11-02 11:42:13.777157",
714,1,714,17,"2018-11-02 11:42:13.781523","2018-11-02 11:42:13.781523",
715,1,715,0,"2018-11-02 11:42:13.785925","2018-11-02 11:42:13.785925",
716,1,716,1,"2018-11-02 11:42:13.790616","2018-11-02 11:42:13.790616",
717,1,717,4,"2018-11-02 11:42:13.795427","2018-11-02 11:42:13.795427",
718,1,718,1,"2018-11-02 11:42:13.800146","2018-11-02 11:42:13.800146",
719,1,719,75,"2018-11-02 11:42:13.805362","2018-11-02 11:42:13.805362",
720,1,720,12,"2018-11-02 11:42:13.809956","2018-11-02 11:42:13.809956",
721,1,721,6,"2018-11-02 11:42:13.814347","2018-11-02 11:42:13.814347",
722,1,722,4,"2018-11-02 11:42:13.820497","2018-11-02 11:42:13.820497",
723,1,723,8,"2018-11-02 11:42:13.824609","2018-11-02 11:42:13.824609",
724,1,724,4,"2018-11-02 11:42:13.828746","2018-11-02 11:42:13.828746",
725,1,725,0,"2018-11-02 11:42:13.833121","2018-11-02 11:42:13.833121",
726,1,726,0,"2018-11-02 11:42:13.83748","2018-11-02 11:42:13.83748",
727,1,727,2,"2018-11-02 11:42:13.842098","2018-11-02 11:42:13.842098",
728,1,728,2,"2018-11-02 11:42:13.846699","2018-11-02 11:42:13.846699",
729,1,729,3,"2018-11-02 11:42:13.850987","2018-11-02 11:42:13.850987",
730,1,730,0,"2018-11-02 11:42:13.855599","2018-11-02 11:42:13.855599",
731,1,731,0,"2018-11-02 11:42:13.860775","2018-11-02 11:42:13.860775",
732,1,732,3,"2018-11-02 11:42:13.865724","2018-11-02 11:42:13.865724",
733,1,733,0,"2018-11-02 11:42:13.870506","2018-11-02 11:42:13.870506",
734,1,734,0,"2018-11-02 11:42:13.875855","2018-11-02 11:42:13.875855",
735,1,735,3,"2018-11-02 11:42:13.881727","2018-11-02 11:42:13.881727",
736,1,736,3,"2018-11-02 11:42:13.887342","2018-11-02 11:42:13.887342",
737,1,737,0,"2018-11-02 11:42:13.892718","2018-11-02 11:42:13.892718",
738,1,738,3,"2018-11-02 11:42:13.897641","2018-11-02 11:42:13.897641",
739,1,739,9,"2018-11-02 11:42:13.902712","2018-11-02 11:42:13.902712",
740,1,740,10,"2018-11-02 11:42:13.907557","2018-11-02 11:42:13.907557",
741,1,741,4,"2018-11-02 11:42:13.912343","2018-11-02 11:42:13.912343",
742,1,742,3,"2018-11-02 11:42:13.917088","2018-11-02 11:42:13.917088",
743,1,743,3,"2018-11-02 11:42:13.923126","2018-11-02 11:42:13.923126",
744,1,744,8,"2018-11-02 11:42:13.928056","2018-11-02 11:42:13.928056",
745,1,745,2,"2018-11-02 11:42:13.933039","2018-11-02 11:42:13.933039",
746,1,746,12,"2018-11-02 11:42:13.938455","2018-11-02 11:42:13.938455",
747,1,747,3,"2018-11-02 11:42:13.943487","2018-11-02 11:42:13.943487",
748,1,748,1,"2018-11-02 11:42:13.948516","2018-11-02 11:42:13.948516",
749,1,749,6,"2018-11-02 11:42:13.953613","2018-11-02 11:42:13.953613",
750,1,750,1,"2018-11-02 11:42:13.958289","2018-11-02 11:42:13.958289",
751,1,751,27,"2018-11-02 11:42:13.963366","2018-11-02 11:42:13.963366",
752,1,752,1,"2018-11-02 11:42:13.968232","2018-11-02 11:42:13.968232",
753,1,753,3,"2018-11-02 11:42:13.973774","2018-11-02 11:42:13.973774",
754,1,754,3,"2018-11-02 11:42:13.978722","2018-11-02 11:42:13.978722",
755,1,755,9,"2018-11-02 11:42:13.983357","2018-11-02 11:42:13.983357",
756,1,756,1,"2018-11-02 11:42:13.989159","2018-11-02 11:42:13.989159",
757,1,757,12,"2018-11-02 11:42:13.994199","2018-11-02 11:42:13.994199",
758,1,758,0,"2018-11-02 11:42:13.999394","2018-11-02 11:42:13.999394",
759,1,759,3,"2018-11-02 11:42:14.003742","2018-11-02 11:42:14.003742",
760,1,760,6,"2018-11-02 11:42:14.008815","2018-11-02 11:42:14.008815",
761,1,761,20,"2018-11-02 11:42:14.013303","2018-11-02 11:42:14.013303",
762,1,762,1,"2018-11-02 11:42:14.017862","2018-11-02 11:42:14.017862",
763,1,763,1,"2018-11-02 11:42:14.022271","2018-11-02 11:42:14.022271",
764,1,764,8,"2018-11-02 11:42:14.026948","2018-11-02 11:42:14.026948",
765,1,765,9,"2018-11-02 11:42:14.031817","2018-11-02 11:42:14.031817",
766,1,766,2,"2018-11-02 11:42:14.036522","2018-11-02 11:42:14.036522",
767,1,767,1,"2018-11-02 11:42:14.041015","2018-11-02 11:42:14.041015",
768,1,768,9,"2018-11-02 11:42:14.045829","2018-11-02 11:42:14.045829",
769,1,769,13,"2018-11-02 11:42:14.050878","2018-11-02 11:42:14.050878",
770,1,770,1,"2018-11-02 11:42:14.055593","2018-11-02 11:42:14.055593",
771,1,771,23,"2018-11-02 11:42:14.060221","2018-11-02 11:42:14.060221",
772,1,772,8,"2018-11-02 11:42:14.065626","2018-11-02 11:42:14.065626",
773,1,773,0,"2018-11-02 11:42:14.070581","2018-11-02 11:42:14.070581",
774,1,774,1,"2018-11-02 11:42:14.075119","2018-11-02 11:42:14.075119",
775,1,775,0,"2018-11-02 11:42:14.079815","2018-11-02 11:42:14.079815",
776,1,776,6,"2018-11-02 11:42:14.084788","2018-11-02 11:42:14.084788",
777,1,777,6,"2018-11-02 11:42:14.089639","2018-11-02 11:42:14.089639",
778,1,778,2,"2018-11-02 11:42:14.094171","2018-11-02 11:42:14.094171",
779,1,779,5,"2018-11-02 11:42:14.099278","2018-11-02 11:42:14.099278",
780,1,780,9,"2018-11-02 11:42:14.104235","2018-11-02 11:42:14.104235",
781,1,781,13,"2018-11-02 11:42:14.11053","2018-11-02 11:42:14.11053",
782,1,782,9,"2018-11-02 11:42:14.115493","2018-11-02 11:42:14.115493",
783,1,783,14,"2018-11-02 11:42:14.120211","2018-11-02 11:42:14.120211",
784,1,784,17,"2018-11-02 11:42:14.125311","2018-11-02 11:42:14.125311",
785,1,785,11,"2018-11-02 11:42:14.130765","2018-11-02 11:42:14.130765",
786,1,786,14,"2018-11-02 11:42:14.136659","2018-11-02 11:42:14.136659",
787,1,787,55,"2018-11-02 11:42:14.141608","2018-11-02 11:42:14.141608",
788,1,788,29,"2018-11-02 11:42:14.146503","2018-11-02 11:42:14.146503",
789,1,789,7,"2018-11-02 11:42:14.151027","2018-11-02 11:42:14.151027",
790,1,790,7,"2018-11-02 11:42:14.155343","2018-11-02 11:42:14.155343",
791,1,791,19,"2018-11-02 11:42:14.159879","2018-11-02 11:42:14.159879",
792,1,792,34,"2018-11-02 11:42:14.164579","2018-11-02 11:42:14.164579",
793,1,793,27,"2018-11-02 11:42:14.169094","2018-11-02 11:42:14.169094",
794,1,794,30,"2018-11-02 11:42:14.173831","2018-11-02 11:42:14.173831",
795,1,795,13,"2018-11-02 11:42:14.178584","2018-11-02 11:42:14.178584",
796,1,796,15,"2018-11-02 11:42:14.183547","2018-11-02 11:42:14.183547",
797,1,797,12,"2018-11-02 11:42:14.188394","2018-11-02 11:42:14.188394",
798,1,798,3,"2018-11-02 11:42:14.195062","2018-11-02 11:42:14.195062",
799,1,799,7,"2018-11-02 11:42:14.199921","2018-11-02 11:42:14.199921",
800,1,800,2,"2018-11-02 11:42:14.204917","2018-11-02 11:42:14.204917",
801,1,801,11,"2018-11-02 11:42:14.210114","2018-11-02 11:42:14.210114",
802,1,802,39,"2018-11-02 11:42:14.215038","2018-11-02 11:42:14.215038",
803,1,803,23,"2018-11-02 11:42:14.219895","2018-11-02 11:42:14.219895",
804,1,804,11,"2018-11-02 11:42:14.224788","2018-11-02 11:42:14.224788",
805,1,805,36,"2018-11-02 11:42:14.230059","2018-11-02 11:42:14.230059",
806,1,806,14,"2018-11-02 11:42:14.235213","2018-11-02 11:42:14.235213",
807,1,807,2,"2018-11-02 11:42:14.239671","2018-11-02 11:42:14.239671",
808,1,808,18,"2018-11-02 11:42:14.244538","2018-11-02 11:42:14.244538",
809,1,809,2,"2018-11-02 11:42:14.249467","2018-11-02 11:42:14.249467",
810,1,810,6,"2018-11-02 11:42:14.254445","2018-11-02 11:42:14.254445",
811,1,811,26,"2018-11-02 11:42:14.259275","2018-11-02 11:42:14.259275",
812,1,812,9,"2018-11-02 11:42:14.2638","2018-11-02 11:42:14.2638",
813,1,813,7,"2018-11-02 11:42:14.268285","2018-11-02 11:42:14.268285",
814,1,814,13,"2018-11-02 11:42:14.274083","2018-11-02 11:42:14.274083",
815,1,815,34,"2018-11-02 11:42:14.278696","2018-11-02 11:42:14.278696",
816,1,816,21,"2018-11-02 11:42:14.28365","2018-11-02 11:42:14.28365",
817,1,817,20,"2018-11-02 11:42:14.288614","2018-11-02 11:42:14.288614",
818,1,818,9,"2018-11-02 11:42:14.292966","2018-11-02 11:42:14.292966",
819,1,819,48,"2018-11-02 11:42:14.297253","2018-11-02 11:42:14.297253",
820,1,820,9,"2018-11-02 11:42:14.302013","2018-11-02 11:42:14.302013",
821,1,821,68,"2018-11-02 11:42:14.306515","2018-11-02 11:42:14.306515",
822,1,822,11,"2018-11-02 11:42:14.311116","2018-11-02 11:42:14.311116",
823,1,823,30,"2018-11-02 11:42:14.315655","2018-11-02 11:42:14.315655",
824,1,824,16,"2018-11-02 11:42:14.320674","2018-11-02 11:42:14.320674",
825,1,825,20,"2018-11-02 11:42:14.325381","2018-11-02 11:42:14.325381",
826,1,826,12,"2018-11-02 11:42:14.330044","2018-11-02 11:42:14.330044",
827,1,827,38,"2018-11-02 11:42:14.334528","2018-11-02 11:42:14.334528",
828,1,828,7,"2018-11-02 11:42:14.33911","2018-11-02 11:42:14.33911",
829,1,829,15,"2018-11-02 11:42:14.344809","2018-11-02 11:42:14.344809",
830,1,830,86,"2018-11-02 11:42:14.34954","2018-11-02 11:42:14.34954",
831,1,831,97,"2018-11-02 11:42:14.355295","2018-11-02 11:42:14.355295",
832,1,832,24,"2018-11-02 11:42:14.360559","2018-11-02 11:42:14.360559",
833,1,833,15,"2018-11-02 11:42:14.365778","2018-11-02 11:42:14.365778",
834,1,834,6,"2018-11-02 11:42:14.370788","2018-11-02 11:42:14.370788",
835,1,835,8,"2018-11-02 11:42:14.376149","2018-11-02 11:42:14.376149",
836,1,836,9,"2018-11-02 11:42:14.381188","2018-11-02 11:42:14.381188",
837,1,837,28,"2018-11-02 11:42:14.385709","2018-11-02 11:42:14.385709",
838,1,838,13,"2018-11-02 11:42:14.39063","2018-11-02 11:42:14.39063",
839,1,839,24,"2018-11-02 11:42:14.395344","2018-11-02 11:42:14.395344",
840,1,840,44,"2018-11-02 11:42:14.399896","2018-11-02 11:42:14.399896",
841,1,841,28,"2018-11-02 11:42:14.404607","2018-11-02 11:42:14.404607",
842,1,842,50,"2018-11-02 11:42:14.409222","2018-11-02 11:42:14.409222",
843,1,843,53,"2018-11-02 11:42:14.413936","2018-11-02 11:42:14.413936",
844,1,844,58,"2018-11-02 11:42:14.418478","2018-11-02 11:42:14.418478",
845,1,845,41,"2018-11-02 11:42:14.422865","2018-11-02 11:42:14.422865",
846,1,846,8,"2018-11-02 11:42:14.427578","2018-11-02 11:42:14.427578",
847,1,847,15,"2018-11-02 11:42:14.431797","2018-11-02 11:42:14.431797",
848,1,848,17,"2018-11-02 11:42:14.436431","2018-11-02 11:42:14.436431",
849,1,849,73,"2018-11-02 11:42:14.440739","2018-11-02 11:42:14.440739",
850,1,850,24,"2018-11-02 11:42:14.445443","2018-11-02 11:42:14.445443",
851,1,851,9,"2018-11-02 11:42:14.44997","2018-11-02 11:42:14.44997",
852,1,852,4,"2018-11-02 11:42:14.454508","2018-11-02 11:42:14.454508",
853,1,853,22,"2018-11-02 11:42:14.458924","2018-11-02 11:42:14.458924",
854,1,854,7,"2018-11-02 11:42:14.463488","2018-11-02 11:42:14.463488",
855,1,855,6,"2018-11-02 11:42:14.46805","2018-11-02 11:42:14.46805",
856,1,856,5,"2018-11-02 11:42:14.474194","2018-11-02 11:42:14.474194",
857,1,857,18,"2018-11-02 11:42:14.479187","2018-11-02 11:42:14.479187",
858,1,858,3,"2018-11-02 11:42:14.484391","2018-11-02 11:42:14.484391",
859,1,859,10,"2018-11-02 11:42:14.489289","2018-11-02 11:42:14.489289",
860,1,860,12,"2018-11-02 11:42:14.493983","2018-11-02 11:42:14.493983",
861,1,861,1,"2018-11-02 11:42:14.498956","2018-11-02 11:42:14.498956",
862,1,862,2,"2018-11-02 11:42:14.503824","2018-11-02 11:42:14.503824",
863,1,863,8,"2018-11-02 11:42:14.508548","2018-11-02 11:42:14.508548",
864,1,864,3,"2018-11-02 11:42:14.51329","2018-11-02 11:42:14.51329",
865,1,865,16,"2018-11-02 11:42:14.517757","2018-11-02 11:42:14.517757",
866,1,866,4,"2018-11-02 11:42:14.522056","2018-11-02 11:42:14.522056",
867,1,867,39,"2018-11-02 11:42:14.526489","2018-11-02 11:42:14.526489",
868,1,868,11,"2018-11-02 11:42:14.530981","2018-11-02 11:42:14.530981",
869,1,869,3,"2018-11-02 11:42:14.536045","2018-11-02 11:42:14.536045",
870,1,870,9,"2018-11-02 11:42:14.540741","2018-11-02 11:42:14.540741",
871,1,871,11,"2018-11-02 11:42:14.544984","2018-11-02 11:42:14.544984",
872,1,872,9,"2018-11-02 11:42:14.549468","2018-11-02 11:42:14.549468",
873,1,873,6,"2018-11-02 11:42:14.55409","2018-11-02 11:42:14.55409",
874,1,874,31,"2018-11-02 11:42:14.55854","2018-11-02 11:42:14.55854",
875,1,875,10,"2018-11-02 11:42:14.564353","2018-11-02 11:42:14.564353",
876,1,876,15,"2018-11-02 11:42:14.568775","2018-11-02 11:42:14.568775",
877,1,877,39,"2018-11-02 11:42:14.573339","2018-11-02 11:42:14.573339",
878,1,878,34,"2018-11-02 11:42:14.577886","2018-11-02 11:42:14.577886",
879,1,879,39,"2018-11-02 11:42:14.582406","2018-11-02 11:42:14.582406",
880,1,880,4,"2018-11-02 11:42:14.586836","2018-11-02 11:42:14.586836",
881,1,881,28,"2018-11-02 11:42:14.591443","2018-11-02 11:42:14.591443",
882,1,882,15,"2018-11-02 11:42:14.596259","2018-11-02 11:42:14.596259",
883,1,883,21,"2018-11-02 11:42:14.601209","2018-11-02 11:42:14.601209",
884,1,884,13,"2018-11-02 11:42:14.605796","2018-11-02 11:42:14.605796",
885,1,885,9,"2018-11-02 11:42:14.610424","2018-11-02 11:42:14.610424",
886,1,886,5,"2018-11-02 11:42:14.615165","2018-11-02 11:42:14.615165",
887,1,887,51,"2018-11-02 11:42:14.619573","2018-11-02 11:42:14.619573",
888,1,888,2,"2018-11-02 11:42:14.624184","2018-11-02 11:42:14.624184",
889,1,889,7,"2018-11-02 11:42:14.628854","2018-11-02 11:42:14.628854",
890,1,890,22,"2018-11-02 11:42:14.633432","2018-11-02 11:42:14.633432",
891,1,891,9,"2018-11-02 11:42:14.638306","2018-11-02 11:42:14.638306",
892,1,892,7,"2018-11-02 11:42:14.64281","2018-11-02 11:42:14.64281",
893,1,893,38,"2018-11-02 11:42:14.647833","2018-11-02 11:42:14.647833",
894,1,894,10,"2018-11-02 11:42:14.65236","2018-11-02 11:42:14.65236",
895,1,895,66,"2018-11-02 11:42:14.656747","2018-11-02 11:42:14.656747",
896,1,896,57,"2018-11-02 11:42:14.662621","2018-11-02 11:42:14.662621",
897,1,897,52,"2018-11-02 11:42:14.667875","2018-11-02 11:42:14.667875",
898,1,898,32,"2018-11-02 11:42:14.672678","2018-11-02 11:42:14.672678",
899,1,899,60,"2018-11-02 11:42:14.677093","2018-11-02 11:42:14.677093",
900,1,900,44,"2018-11-02 11:42:14.682125","2018-11-02 11:42:14.682125",
901,1,901,23,"2018-11-02 11:42:14.686907","2018-11-02 11:42:14.686907",
902,1,902,10,"2018-11-02 11:42:14.691715","2018-11-02 11:42:14.691715",
903,1,903,33,"2018-11-02 11:42:14.696304","2018-11-02 11:42:14.696304",
904,1,904,34,"2018-11-02 11:42:14.701059","2018-11-02 11:42:14.701059",
905,1,905,61,"2018-11-02 11:42:14.705599","2018-11-02 11:42:14.705599",
906,1,906,72,"2018-11-02 11:42:14.709885","2018-11-02 11:42:14.709885",
907,1,907,96,"2018-11-02 11:42:14.714568","2018-11-02 11:42:14.714568",
908,1,908,10,"2018-11-02 11:42:14.719402","2018-11-02 11:42:14.719402",
